r, y, u
0.800, 0.796, 1.587
0.800, 0.796, 1.587
0.800, 0.796, 1.587
0.800, 0.794, 1.587
0.800, 0.794, 1.619
0.800, 0.794, 1.588
0.800, 0.794, 1.589
0.800, 0.793, 1.589
0.800, 0.793, 1.605
0.800, 0.792, 1.590
0.800, 0.793, 1.606
0.800, 0.792, 1.575
0.800, 0.792, 1.606
0.800, 0.792, 1.591
0.800, 0.792, 1.592
0.800, 0.792, 1.592
0.800, 0.792, 1.592
0.800, 0.792, 1.593
0.800, 0.793, 1.593
0.800, 0.794, 1.577
0.800, 0.794, 1.577
0.800, 0.796, 1.593
0.800, 0.796, 1.561
0.800, 0.797, 1.592
0.800, 0.798, 1.577
0.800, 0.798, 1.576
0.800, 0.801, 1.592
0.800, 0.801, 1.560
0.800, 0.802, 1.591
0.800, 0.803, 1.575
0.800, 0.803, 1.575
0.800, 0.805, 1.590
0.800, 0.805, 1.558
0.800, 0.805, 1.589
0.800, 0.805, 1.588
0.800, 0.806, 1.588
0.800, 0.806, 1.572
0.800, 0.806, 1.587
0.800, 0.806, 1.587
0.800, 0.805, 1.587
0.800, 0.805, 1.602
0.800, 0.805, 1.587
0.800, 0.805, 1.587
0.800, 0.803, 1.586
0.800, 0.803, 1.618
0.800, 0.802, 1.587
0.800, 0.802, 1.603
0.800, 0.802, 1.587
0.800, 0.801, 1.587
0.800, 0.801, 1.603
0.800, 0.801, 1.588
0.800, 0.798, 1.587
0.800, 0.798, 1.619
0.800, 0.798, 1.588
0.800, 0.797, 1.588
0.800, 0.797, 1.604
0.800, 0.797, 1.589
0.800, 0.796, 1.589
0.800, 0.796, 1.605
0.800, 0.796, 1.590
0.800, 0.796, 1.590
0.800, 0.794, 1.590
0.800, 0.794, 1.622
0.800, 0.794, 1.591
0.800, 0.794, 1.592
0.800, 0.793, 1.592
0.800, 0.794, 1.608
0.800, 0.793, 1.577
0.800, 0.793, 1.608
0.800, 0.794, 1.593
0.800, 0.796, 1.578
0.800, 0.796, 1.562
0.800, 0.796, 1.593
0.800, 0.797, 1.593
0.800, 0.798, 1.577
0.800, 0.801, 1.577
0.800, 0.801, 1.561
0.800, 0.802, 1.591
0.800, 0.803, 1.575
0.800, 0.803, 1.575
0.800, 0.805, 1.590
0.800, 0.805, 1.558
0.800, 0.806, 1.589
0.800, 0.806, 1.573
0.800, 0.808, 1.588
0.800, 0.808, 1.572
0.800, 0.808, 1.587
0.800, 0.808, 1.587
0.800, 0.808, 1.587
0.800, 0.808, 1.586
0.800, 0.806, 1.586
0.800, 0.806, 1.602
0.800, 0.805, 1.586
0.800, 0.805, 1.601
0.800, 0.803, 1.586
0.800, 0.802, 1.617
0.800, 0.801, 1.602
0.800, 0.798, 1.603
0.800, 0.797, 1.619
0.800, 0.796, 1.604
0.800, 0.794, 1.605
0.800, 0.793, 1.621
0.800, 0.793, 1.606
0.800, 0.792, 1.591
0.800, 0.792, 1.607
0.800, 0.792, 1.592
0.800, 0.793, 1.593
0.800, 0.793, 1.577
0.800, 0.794, 1.593
0.800, 0.794, 1.577
0.800, 0.796, 1.593
0.800, 0.797, 1.561
0.800, 0.797, 1.576
0.800, 0.798, 1.592
0.800, 0.801, 1.576
0.800, 0.802, 1.560
0.800, 0.802, 1.575
0.800, 0.803, 1.590
0.800, 0.803, 1.574
0.800, 0.805, 1.590
0.800, 0.805, 1.558
0.800, 0.805, 1.588
0.800, 0.805, 1.588
0.800, 0.805, 1.588
0.800, 0.805, 1.588
0.800, 0.805, 1.588
0.800, 0.805, 1.587
0.800, 0.805, 1.587
0.800, 0.805, 1.587
0.800, 0.803, 1.587
0.800, 0.803, 1.618
0.800, 0.802, 1.587
0.800, 0.801, 1.603
0.800, 0.798, 1.603
0.800, 0.798, 1.620
0.800, 0.797, 1.589
0.800, 0.796, 1.605
0.800, 0.794, 1.605
0.800, 0.793, 1.622
0.800, 0.793, 1.607
0.800, 0.792, 1.592
0.800, 0.792, 1.608
0.800, 0.792, 1.593
0.800, 0.792, 1.593
0.800, 0.792, 1.594
0.800, 0.792, 1.594
0.800, 0.793, 1.594
0.800, 0.793, 1.579
0.800, 0.794, 1.594
0.800, 0.796, 1.579
0.800, 0.797, 1.563
0.800, 0.798, 1.578
0.800, 0.801, 1.578
0.800, 0.802, 1.561
0.800, 0.803, 1.576
0.800, 0.805, 1.576
0.800, 0.806, 1.559
0.800, 0.808, 1.574
0.800, 0.810, 1.573
0.800, 0.811, 1.557
0.800, 0.811, 1.571
0.800, 0.811, 1.586
0.800, 0.812, 1.586
0.800, 0.812, 1.570
0.800, 0.811, 1.585
0.800, 0.811, 1.600
0.800, 0.811, 1.584
0.800, 0.810, 1.584
0.800, 0.808, 1.599
0.800, 0.808, 1.615
0.800, 0.806, 1.584
0.800, 0.806, 1.600
0.800, 0.805, 1.584
0.800, 0.805, 1.600
0.800, 0.805, 1.584
0.800, 0.805, 1.584
0.800, 0.803, 1.584
0.800, 0.803, 1.615
0.800, 0.803, 1.584
0.800, 0.802, 1.584
0.800, 0.802, 1.600
0.800, 0.801, 1.584
0.800, 0.801, 1.600
0.800, 0.801, 1.585
0.800, 0.798, 1.585
0.800, 0.798, 1.616
0.800, 0.798, 1.586
0.800, 0.798, 1.586
0.800, 0.797, 1.586
0.800, 0.797, 1.602
0.800, 0.797, 1.586
0.800, 0.797, 1.586
0.800, 0.797, 1.586
0.800, 0.796, 1.587
0.800, 0.796, 1.603
0.800, 0.796, 1.587
0.800, 0.796, 1.587
0.800, 0.796, 1.588
0.800, 0.794, 1.588
0.800, 0.794, 1.620
0.800, 0.794, 1.589
0.800, 0.794, 1.589
0.800, 0.794, 1.589
0.800, 0.794, 1.590
0.800, 0.794, 1.590
0.800, 0.794, 1.590
0.800, 0.794, 1.590
0.800, 0.794, 1.591
0.800, 0.794, 1.591
0.800, 0.794, 1.591
0.800, 0.794, 1.591
0.800, 0.796, 1.592
0.800, 0.796, 1.560
0.800, 0.796, 1.591
0.800, 0.796, 1.591
0.800, 0.796, 1.591
0.800, 0.797, 1.591
0.800, 0.797, 1.576
0.800, 0.797, 1.591
0.800, 0.798, 1.591
0.800, 0.798, 1.576
0.800, 0.798, 1.591
0.800, 0.798, 1.591
0.800, 0.801, 1.591
0.800, 0.801, 1.560
0.800, 0.802, 1.590
0.800, 0.802, 1.574
0.800, 0.803, 1.590
0.800, 0.803, 1.574
0.800, 0.805, 1.589
0.800, 0.805, 1.557
0.800, 0.806, 1.588
0.800, 0.806, 1.572
0.800, 0.806, 1.587
0.800, 0.808, 1.587
0.800, 0.808, 1.571
0.800, 0.808, 1.586
0.800, 0.810, 1.586
0.800, 0.810, 1.554
0.800, 0.810, 1.584
0.800, 0.808, 1.584
0.800, 0.808, 1.615
0.800, 0.808, 1.584
0.800, 0.808, 1.584
0.800, 0.806, 1.583
0.800, 0.806, 1.599
0.800, 0.805, 1.583
0.800, 0.805, 1.599
0.800, 0.805, 1.583
0.800, 0.803, 1.583
0.800, 0.803, 1.614
0.800, 0.802, 1.584
0.800, 0.802, 1.599
0.800, 0.801, 1.584
0.800, 0.801, 1.600
0.800, 0.801, 1.584
0.800, 0.798, 1.584
0.800, 0.798, 1.616
0.800, 0.798, 1.585
0.800, 0.798, 1.585
0.800, 0.797, 1.585
0.800, 0.797, 1.601
0.800, 0.797, 1.586
0.800, 0.797, 1.586
0.800, 0.798, 1.586
0.800, 0.798, 1.570
0.800, 0.798, 1.586
0.800, 0.801, 1.586
0.800, 0.801, 1.554
0.800, 0.802, 1.585
0.800, 0.802, 1.569
0.800, 0.802, 1.584
0.800, 0.803, 1.584
0.800, 0.803, 1.568
0.800, 0.803, 1.584
0.800, 0.803, 1.584
0.800, 0.803, 1.583
0.800, 0.803, 1.583
0.800, 0.802, 1.583
0.800, 0.802, 1.599
0.800, 0.802, 1.583
0.800, 0.801, 1.583
0.800, 0.801, 1.599
0.800, 0.801, 1.584
0.800, 0.798, 1.584
0.800, 0.798, 1.615
0.800, 0.798, 1.585
0.800, 0.797, 1.585
0.800, 0.797, 1.601
0.800, 0.797, 1.585
0.800, 0.797, 1.585
0.800, 0.797, 1.586
0.800, 0.797, 1.586
0.800, 0.797, 1.586
0.800, 0.797, 1.586
0.800, 0.797, 1.586
0.800, 0.797, 1.586
0.800, 0.797, 1.586
0.800, 0.797, 1.586
0.800, 0.797, 1.586
0.800, 0.797, 1.586
0.800, 0.797, 1.587
0.800, 0.797, 1.587
0.800, 0.796, 1.587
0.800, 0.796, 1.603
0.800, 0.794, 1.587
0.800, 0.794, 1.619
0.800, 0.793, 1.589
0.800, 0.793, 1.605
0.800, 0.793, 1.590
0.800, 0.792, 1.590
0.800, 0.792, 1.606
0.800, 0.793, 1.591
0.800, 0.792, 1.575
0.800, 0.792, 1.607
0.800, 0.793, 1.592
0.800, 0.793, 1.576
0.800, 0.794, 1.592
0.800, 0.794, 1.576
0.800, 0.796, 1.592
0.800, 0.796, 1.561
0.800, 0.797, 1.592
0.800, 0.797, 1.576
0.800, 0.797, 1.591
0.800, 0.798, 1.591
0.800, 0.798, 1.576
0.800, 0.801, 1.591
0.800, 0.801, 1.560
0.800, 0.802, 1.590
0.800, 0.802, 1.574
0.800, 0.802, 1.590
0.800, 0.802, 1.590
0.800, 0.801, 1.590
0.800, 0.801, 1.605
0.800, 0.801, 1.590
0.800, 0.801, 1.590
0.800, 0.801, 1.590
0.800, 0.798, 1.590
0.800, 0.798, 1.622
0.800, 0.798, 1.591
0.800, 0.798, 1.591
0.800, 0.798, 1.591
0.800, 0.797, 1.591
0.800, 0.797, 1.607
0.800, 0.797, 1.592
0.800, 0.797, 1.592
0.800, 0.796, 1.592
0.800, 0.796, 1.608
0.800, 0.796, 1.593
0.800, 0.794, 1.593
0.800, 0.794, 1.624
0.800, 0.794, 1.594
0.800, 0.793, 1.594
0.800, 0.793, 1.610
0.800, 0.793, 1.595
0.800, 0.793, 1.595
0.800, 0.793, 1.596
0.800, 0.793, 1.596
0.800, 0.794, 1.596
0.800, 0.794, 1.581
0.800, 0.794, 1.596
0.800, 0.794, 1.597
0.800, 0.796, 1.597
0.800, 0.796, 1.565
0.800, 0.796, 1.596
0.800, 0.797, 1.596
0.800, 0.797, 1.581
0.800, 0.797, 1.596
0.800, 0.798, 1.596
0.800, 0.798, 1.581
0.800, 0.798, 1.596
0.800, 0.801, 1.596
0.800, 0.801, 1.564
0.800, 0.801, 1.595
0.800, 0.801, 1.595
0.800, 0.801, 1.595
0.800, 0.801, 1.595
0.800, 0.801, 1.595
0.800, 0.798, 1.595
0.800, 0.798, 1.627
0.800, 0.798, 1.596
0.800, 0.798, 1.596
0.800, 0.798, 1.596
0.800, 0.798, 1.596
0.800, 0.798, 1.596
0.800, 0.797, 1.596
0.800, 0.797, 1.612
0.800, 0.797, 1.597
0.800, 0.797, 1.597
0.800, 0.798, 1.597
0.800, 0.798, 1.581
0.800, 0.798, 1.597
0.800, 0.798, 1.597
0.800, 0.801, 1.597
0.800, 0.801, 1.565
0.800, 0.802, 1.596
0.800, 0.802, 1.580
0.800, 0.803, 1.595
0.800, 0.805, 1.580
0.800, 0.805, 1.563
1.200, 0.806, 1.735
1.200, 0.806, 1.734
1.200, 0.808, 1.764
1.200, 0.810, 1.763
1.200, 0.811, 1.761
1.200, 0.812, 1.791
1.200, 0.816, 1.805
1.200, 0.819, 1.788
1.200, 0.821, 1.801
1.200, 0.826, 1.829
1.200, 0.833, 1.811
1.200, 0.839, 1.792
1.200, 0.844, 1.819
1.200, 0.853, 1.830
1.200, 0.862, 1.809
1.200, 0.871, 1.804
1.200, 0.881, 1.813
1.200, 0.894, 1.806
1.200, 0.907, 1.782
1.200, 0.918, 1.789
1.200, 0.934, 1.810
1.200, 0.948, 1.753
1.200, 0.963, 1.789
1.200, 0.978, 1.777
1.200, 0.995, 1.780
1.200, 1.010, 1.751
1.200, 1.029, 1.783
1.200, 1.046, 1.737
1.200, 1.063, 1.752
1.200, 1.078, 1.751
1.200, 1.095, 1.782
1.200, 1.111, 1.749
1.200, 1.130, 1.762
1.200, 1.146, 1.727
1.200, 1.161, 1.754
1.200, 1.178, 1.766
1.200, 1.193, 1.730
1.200, 1.207, 1.755
1.200, 1.222, 1.766
1.200, 1.236, 1.744
1.200, 1.247, 1.753
1.200, 1.259, 1.778
1.200, 1.270, 1.772
1.200, 1.280, 1.765
1.200, 1.291, 1.774
1.200, 1.300, 1.767
1.200, 1.308, 1.775
1.200, 1.314, 1.784
1.200, 1.322, 1.808
1.200, 1.327, 1.770
1.200, 1.332, 1.810
1.200, 1.337, 1.788
1.200, 1.340, 1.796
1.200, 1.344, 1.805
1.200, 1.345, 1.798
1.200, 1.346, 1.823
1.200, 1.348, 1.818
1.200, 1.348, 1.796
1.200, 1.346, 1.821
1.200, 1.346, 1.847
1.200, 1.345, 1.811
1.200, 1.341, 1.821
1.200, 1.339, 1.848
1.200, 1.336, 1.828
1.200, 1.332, 1.839
1.200, 1.328, 1.836
1.200, 1.323, 1.848
1.200, 1.318, 1.845
1.200, 1.313, 1.842
1.200, 1.307, 1.855
1.200, 1.302, 1.853
1.200, 1.294, 1.836
1.200, 1.289, 1.881
1.200, 1.280, 1.849
1.200, 1.275, 1.880
1.200, 1.267, 1.848
1.200, 1.259, 1.879
1.200, 1.253, 1.880
1.200, 1.245, 1.849
1.200, 1.238, 1.881
1.200, 1.230, 1.867
1.200, 1.224, 1.884
1.200, 1.216, 1.854
1.200, 1.210, 1.887
1.200, 1.202, 1.858
1.200, 1.197, 1.891
1.200, 1.190, 1.863
1.200, 1.183, 1.881
1.200, 1.176, 1.884
1.200, 1.171, 1.887
1.200, 1.165, 1.859
1.200, 1.161, 1.878
1.200, 1.156, 1.866
1.200, 1.152, 1.869
1.200, 1.147, 1.872
1.200, 1.144, 1.876
1.200, 1.142, 1.864
1.200, 1.139, 1.836
1.200, 1.138, 1.870
1.200, 1.138, 1.842
1.200, 1.137, 1.829
1.200, 1.137, 1.847
1.200, 1.137, 1.834
1.200, 1.137, 1.837
1.200, 1.138, 1.839
1.200, 1.138, 1.826
1.200, 1.139, 1.843
1.200, 1.141, 1.830
1.200, 1.142, 1.816
1.200, 1.144, 1.833
1.200, 1.146, 1.835
1.200, 1.147, 1.820
1.200, 1.148, 1.837
1.200, 1.152, 1.839
1.200, 1.153, 1.809
1.200, 1.155, 1.841
1.200, 1.157, 1.826
1.200, 1.160, 1.827
1.200, 1.161, 1.828
1.200, 1.162, 1.844
1.200, 1.164, 1.845
1.200, 1.165, 1.831
1.200, 1.167, 1.847
1.200, 1.169, 1.848
1.200, 1.170, 1.833
1.200, 1.171, 1.849
1.200, 1.173, 1.849
1.200, 1.175, 1.834
1.200, 1.176, 1.850
1.200, 1.178, 1.851
1.200, 1.179, 1.835
1.200, 1.179, 1.851
1.200, 1.180, 1.867
1.200, 1.183, 1.852
1.200, 1.183, 1.837
1.200, 1.184, 1.868
1.200, 1.184, 1.853
1.200, 1.185, 1.869
1.200, 1.187, 1.854
1.200, 1.187, 1.838
1.200, 1.188, 1.869
1.200, 1.190, 1.854
1.200, 1.190, 1.854
1.200, 1.192, 1.870
1.200, 1.193, 1.838
1.200, 1.193, 1.854
1.200, 1.194, 1.869
1.200, 1.194, 1.854
1.200, 1.197, 1.869
1.200, 1.198, 1.838
1.200, 1.199, 1.853
1.200, 1.199, 1.852
1.200, 1.201, 1.868
1.200, 1.202, 1.836
1.200, 1.203, 1.851
1.200, 1.206, 1.851
1.200, 1.207, 1.834
1.200, 1.208, 1.849
1.200, 1.210, 1.848
1.200, 1.213, 1.832
1.200, 1.215, 1.830
1.200, 1.216, 1.829
1.200, 1.217, 1.843
1.200, 1.220, 1.842
1.200, 1.221, 1.825
1.200, 1.222, 1.840
1.200, 1.224, 1.838
1.200, 1.224, 1.821
1.200, 1.225, 1.851
1.200, 1.226, 1.834
1.200, 1.226, 1.833
1.200, 1.229, 1.847
1.200, 1.229, 1.815
1.200, 1.229, 1.844
1.200, 1.230, 1.843
1.200, 1.230, 1.826
1.200, 1.229, 1.841
1.200, 1.229, 1.855
1.200, 1.226, 1.839
1.200, 1.226, 1.870
1.200, 1.225, 1.838
1.200, 1.225, 1.853
1.200, 1.224, 1.836
1.200, 1.222, 1.851
1.200, 1.221, 1.867
1.200, 1.217, 1.851
1.200, 1.216, 1.882
1.200, 1.215, 1.851
1.200, 1.211, 1.851
1.200, 1.208, 1.883
1.200, 1.206, 1.883
1.200, 1.203, 1.869
1.200, 1.201, 1.869
1.200, 1.199, 1.870
1.200, 1.197, 1.871
1.200, 1.194, 1.872
1.200, 1.193, 1.873
1.200, 1.192, 1.858
1.200, 1.190, 1.859
1.200, 1.188, 1.876
1.200, 1.188, 1.861
1.200, 1.187, 1.846
1.200, 1.187, 1.862
1.200, 1.187, 1.847
1.200, 1.187, 1.848
1.200, 1.187, 1.848
1.200, 1.187, 1.849
1.200, 1.187, 1.849
1.200, 1.188, 1.850
1.200, 1.188, 1.834
1.200, 1.188, 1.850
1.200, 1.190, 1.851
1.200, 1.190, 1.835
1.200, 1.190, 1.851
1.200, 1.190, 1.851
1.200, 1.192, 1.852
1.200, 1.192, 1.821
1.200, 1.192, 1.852
1.200, 1.192, 1.852
1.200, 1.192, 1.852
1.200, 1.192, 1.853
1.200, 1.193, 1.853
1.200, 1.193, 1.837
1.200, 1.193, 1.853
1.200, 1.193, 1.853
1.200, 1.193, 1.853
1.200, 1.193, 1.854
1.200, 1.193, 1.854
1.200, 1.193, 1.854
1.200, 1.193, 1.855
1.200, 1.193, 1.855
1.200, 1.193, 1.855
1.200, 1.193, 1.855
1.200, 1.193, 1.856
1.200, 1.194, 1.856
1.200, 1.194, 1.840
1.200, 1.197, 1.856
1.200, 1.197, 1.824
1.200, 1.198, 1.855
1.200, 1.198, 1.840
1.200, 1.199, 1.855
1.200, 1.201, 1.839
1.200, 1.201, 1.823
1.200, 1.202, 1.854
1.200, 1.202, 1.838
1.200, 1.203, 1.853
1.200, 1.203, 1.837
1.200, 1.203, 1.853
1.200, 1.203, 1.852
1.200, 1.206, 1.852
1.200, 1.206, 1.821
1.200, 1.206, 1.851
1.200, 1.206, 1.851
1.200, 1.203, 1.851
1.200, 1.203, 1.882
1.200, 1.203, 1.851
1.200, 1.203, 1.851
1.200, 1.203, 1.851
1.200, 1.203, 1.851
1.200, 1.203, 1.851
1.200, 1.203, 1.851
1.200, 1.203, 1.850
1.200, 1.203, 1.850
1.200, 1.203, 1.850
1.200, 1.203, 1.850
1.200, 1.203, 1.850
1.200, 1.203, 1.850
1.200, 1.206, 1.850
1.200, 1.206, 1.818
1.200, 1.207, 1.848
1.200, 1.207, 1.832
1.200, 1.208, 1.848
1.200, 1.208, 1.831
1.200, 1.210, 1.847
1.200, 1.211, 1.815
1.200, 1.211, 1.829
1.200, 1.213, 1.844
1.200, 1.215, 1.828
1.200, 1.215, 1.811
1.200, 1.216, 1.841
1.200, 1.216, 1.825
1.200, 1.217, 1.840
1.200, 1.220, 1.823
1.200, 1.221, 1.806
1.200, 1.221, 1.820
1.200, 1.221, 1.835
1.200, 1.222, 1.834
1.200, 1.222, 1.818
1.200, 1.224, 1.832
1.200, 1.222, 1.800
1.200, 1.224, 1.861
1.200, 1.222, 1.798
1.200, 1.222, 1.860
1.200, 1.222, 1.828
1.200, 1.221, 1.827
1.200, 1.221, 1.842
1.200, 1.220, 1.826
1.200, 1.217, 1.841
1.200, 1.217, 1.857
1.200, 1.216, 1.825
1.200, 1.215, 1.840
1.200, 1.215, 1.840
1.200, 1.213, 1.824
1.200, 1.211, 1.855
1.200, 1.210, 1.840
1.200, 1.208, 1.840
1.200, 1.207, 1.856
1.200, 1.206, 1.841
1.200, 1.203, 1.841
1.200, 1.203, 1.857
1.200, 1.201, 1.826
1.200, 1.201, 1.858
1.200, 1.199, 1.827
1.200, 1.197, 1.858
1.200, 1.194, 1.859
1.200, 1.193, 1.860
1.200, 1.193, 1.846
1.200, 1.192, 1.831
1.200, 1.190, 1.847
1.200, 1.188, 1.863
1.200, 1.187, 1.849
1.200, 1.185, 1.850
1.200, 1.185, 1.866
1.200, 1.185, 1.836
1.200, 1.185, 1.837
1.200, 1.185, 1.837
1.200, 1.185, 1.838
1.200, 1.185, 1.838
1.200, 1.187, 1.839
1.200, 1.188, 1.808
1.200, 1.188, 1.823
1.200, 1.190, 1.839
1.200, 1.192, 1.824
1.200, 1.192, 1.808
1.200, 1.193, 1.839
1.200, 1.194, 1.823
1.200, 1.194, 1.823
1.200, 1.194, 1.839
1.200, 1.197, 1.839
1.200, 1.197, 1.807
1.200, 1.197, 1.838
1.200, 1.197, 1.839
1.200, 1.198, 1.839
1.200, 1.198, 1.823
1.200, 1.198, 1.838
1.200, 1.197, 1.838
1.200, 1.197, 1.854
1.200, 1.197, 1.839
1.200, 1.197, 1.839
1.200, 1.197, 1.839
1.200, 1.197, 1.840
1.200, 1.197, 1.840
1.200, 1.197, 1.840
1.200, 1.198, 1.840
1.200, 1.198, 1.824
1.200, 1.198, 1.840
1.200, 1.199, 1.840
1.200, 1.199, 1.824
1.200, 1.201, 1.839
1.200, 1.201, 1.808
1.200, 1.202, 1.839
1.200, 1.203, 1.823
1.200, 1.206, 1.822
1.200, 1.207, 1.806
1.200, 1.208, 1.821
1.200, 1.210, 1.820
1.200, 1.211, 1.803
1.200, 1.211, 1.818
1.200, 1.213, 1.833
1.200, 1.215, 1.816
1.200, 1.215, 1.800
1.200, 1.215, 1.830
1.200, 1.215, 1.829
1.200, 1.215, 1.829
1.200, 1.215, 1.828
1.200, 1.213, 1.828
1.200, 1.213, 1.859
1.200, 1.211, 1.828
1.200, 1.211, 1.843
1.200, 1.210, 1.827
1.200, 1.210, 1.842
1.200, 1.208, 1.827
1.200, 1.207, 1.858
1.200, 1.207, 1.843
1.200, 1.206, 1.827
1.200, 1.206, 1.843
1.200, 1.203, 1.827
1.200, 1.203, 1.859
1.200, 1.202, 1.828
1.200, 1.202, 1.843
1.200, 1.202, 1.828
1.200, 1.201, 1.828
1.200, 1.201, 1.844
1.200, 1.201, 1.828
1.200, 1.201, 1.828
1.200, 1.201, 1.828
1.200, 1.201, 1.828
1.200, 1.201, 1.828
1.200, 1.199, 1.828
1.200, 1.199, 1.860
1.200, 1.199, 1.829
1.200, 1.199, 1.829
1.200, 1.199, 1.829
1.200, 1.198, 1.829
1.200, 1.198, 1.845
1.200, 1.198, 1.830
1.200, 1.198, 1.830
1.200, 1.198, 1.830
1.200, 1.199, 1.830
1.200, 1.199, 1.814
1.200, 1.199, 1.829
1.200, 1.201, 1.829
1.200, 1.201, 1.798
1.200, 1.202, 1.829
1.200, 1.203, 1.813
1.200, 1.203, 1.812
1.200, 1.206, 1.827
1.200, 1.207, 1.796
1.200, 1.208, 1.810
1.200, 1.210, 1.810
1.200, 1.211, 1.793
1.200, 1.213, 1.808
1.200, 1.213, 1.807
1.200, 1.215, 1.822
1.200, 1.215, 1.790
1.200, 1.215, 1.820
1.200, 1.215, 1.819
1.200, 1.215, 1.819
1.200, 1.213, 1.818
1.200, 1.213, 1.849
1.200, 1.213, 1.818
1.200, 1.211, 1.817
1.200, 1.210, 1.833
1.200, 1.208, 1.833
1.200, 1.207, 1.849
1.200, 1.206, 1.833
1.200, 1.202, 1.834
1.200, 1.201, 1.866
1.200, 1.199, 1.835
1.200, 1.197, 1.851
1.200, 1.193, 1.852
1.200, 1.192, 1.869
1.200, 1.188, 1.839
1.200, 1.185, 1.872
1.200, 1.183, 1.873
1.200, 1.180, 1.859
1.200, 1.178, 1.861
1.200, 1.175, 1.863
1.200, 1.173, 1.880
1.200, 1.170, 1.851
1.200, 1.167, 1.884
1.200, 1.164, 1.886
1.200, 1.162, 1.873
1.200, 1.161, 1.875
1.200, 1.160, 1.862
1.200, 1.157, 1.864
1.200, 1.157, 1.882
1.200, 1.157, 1.852
1.200, 1.157, 1.854
1.200, 1.157, 1.856
1.200, 1.160, 1.857
1.200, 1.161, 1.827
1.200, 1.162, 1.844
1.200, 1.164, 1.845
1.200, 1.165, 1.830
1.200, 1.169, 1.846
1.200, 1.171, 1.815
1.200, 1.173, 1.831
1.200, 1.176, 1.831
1.200, 1.179, 1.831
1.200, 1.183, 1.815
1.200, 1.185, 1.815
1.200, 1.190, 1.830
1.200, 1.193, 1.798
1.200, 1.197, 1.812
1.200, 1.199, 1.811
1.200, 1.202, 1.826
1.200, 1.206, 1.809
1.200, 1.208, 1.808
1.200, 1.211, 1.822
1.200, 1.215, 1.805
1.200, 1.216, 1.803
1.200, 1.220, 1.833
1.200, 1.221, 1.800
1.200, 1.224, 1.830
1.200, 1.225, 1.797
1.200, 1.226, 1.826
1.200, 1.226, 1.825
1.200, 1.229, 1.839
1.200, 1.230, 1.807
1.200, 1.230, 1.821
1.200, 1.231, 1.835
1.200, 1.231, 1.818
1.200, 1.231, 1.832
1.200, 1.231, 1.831
1.200, 1.231, 1.830
1.200, 1.231, 1.829
1.200, 1.230, 1.827
1.200, 1.230, 1.842
1.200, 1.229, 1.826
1.200, 1.229, 1.840
1.200, 1.226, 1.824
1.200, 1.225, 1.854
1.200, 1.224, 1.839
1.200, 1.222, 1.838
1.200, 1.221, 1.853
1.200, 1.220, 1.838
1.200, 1.217, 1.837
1.200, 1.216, 1.853
1.200, 1.215, 1.837
1.200, 1.211, 1.837
1.200, 1.210, 1.869
1.200, 1.208, 1.838
1.200, 1.207, 1.854
1.200, 1.203, 1.839
1.200, 1.203, 1.870
1.200, 1.201, 1.824
1.200, 1.199, 1.856
1.200, 1.198, 1.857
1.200, 1.197, 1.842
1.200, 1.194, 1.842
1.200, 1.193, 1.859
1.200, 1.193, 1.844
1.200, 1.193, 1.829
1.200, 1.193, 1.829
1.200, 1.192, 1.829
1.200, 1.192, 1.845
1.200, 1.192, 1.830
1.200, 1.192, 1.831
1.200, 1.192, 1.831
1.200, 1.192, 1.831
1.200, 1.193, 1.832
1.200, 1.193, 1.816
1.200, 1.193, 1.832
1.200, 1.193, 1.832
1.200, 1.193, 1.832
1.200, 1.193, 1.832
1.200, 1.193, 1.833
1.200, 1.194, 1.833
1.200, 1.193, 1.817
1.200, 1.193, 1.849
1.200, 1.193, 1.834
1.200, 1.193, 1.834
1.200, 1.193, 1.834
1.200, 1.193, 1.834
1.200, 1.193, 1.835
1.200, 1.193, 1.835
1.200, 1.192, 1.835
1.200, 1.192, 1.851
1.200, 1.192, 1.836
1.200, 1.190, 1.837
1.200, 1.190, 1.869
1.200, 1.190, 1.838
1.200, 1.190, 1.839
1.200, 1.190, 1.839
1.200, 1.190, 1.839
1.200, 1.190, 1.840
1.200, 1.192, 1.840
1.200, 1.192, 1.809
1.200, 1.193, 1.840
1.200, 1.194, 1.824
1.200, 1.194, 1.824
1.200, 1.197, 1.840
1.200, 1.198, 1.808
1.200, 1.199, 1.823
1.200, 1.202, 1.823
1.200, 1.203, 1.791
1.200, 1.206, 1.821
1.200, 1.207, 1.805
1.200, 1.208, 1.820
1.200, 1.210, 1.819
1.200, 1.211, 1.802
1.200, 1.211, 1.817
1.200, 1.213, 1.832
1.200, 1.213, 1.815
1.200, 1.213, 1.830
1.200, 1.213, 1.830
1.200, 1.213, 1.829
1.200, 1.213, 1.829
1.200, 1.213, 1.829
1.200, 1.211, 1.828
1.200, 1.211, 1.843
1.200, 1.210, 1.828
1.200, 1.210, 1.843
1.200, 1.208, 1.827
1.200, 1.208, 1.858
1.200, 1.207, 1.827
1.200, 1.206, 1.843
1.200, 1.206, 1.843
1.200, 1.203, 1.828
1.200, 1.202, 1.859
1.200, 1.201, 1.844
1.200, 1.201, 1.844
1.200, 1.199, 1.829
1.200, 1.198, 1.860
1.200, 1.197, 1.846
1.200, 1.197, 1.846
1.200, 1.194, 1.831
1.200, 1.194, 1.863
